category      count  postdate    writer    title                                                                 summary                                                                                                                                         link
----------  -------  ----------  --------  --------------------------------------------------------------------  ----------------------------------------------------------------------------------------------------------------------------------------------  ----------------------------------------------------------------------
good           1000  2018.09.16  연합뉴스  [9·13이후] 전세대출 쓰던 다주택자도 퇴출…1주택자는 연장 허용          1주택 초과분 2년이내 처분조건부로 1회만 연장…개편방안 내달초 시행[연합뉴스](서울=연합뉴스) 금융팀 = …                                           /main/ranking/read.nhn?rankingType=popular_like&oid=001&aid=0010344869
good            759  2018.09.15  뉴시스    작가 오세라비 "페미니즘이 한국 사회를 후퇴시키고 있다"                【서울=뉴시스】추상철 기자 = 오세라비 작가가 6일 오후 서울 마포구 홍대 인근 카페에서 뉴시스와 인터뷰하고 있다. 2018.09.15.scchoo@newsis.co…     /main/ranking/read.nhn?rankingType=popular_like&oid=003&aid=0008809320
good            439  2018.09.16  국민일보  “돼지도 웃겠다”던 배현진, 이번엔 “문재인정부에 드리는 고언”           배현진 자유한국당 비상대책위원회 대변인이 지난 7월 25일 오전 서울 여의도 국회 정론관에서 앞서 진행된 비대위 첫 회의 브리핑을 하고 있다. 뉴시…   /main/ranking/read.nhn?rankingType=popular_like&oid=005&aid=0001131714
good            385  2018.09.16  연합뉴스  정상회담 남측 선발대, 평양으로 출발…"남북 뜻 모아 준비"(종합)         단장 서호 靑 통일정책비서관…춘추관장 등 포함해 100명 안팎남북 고위급실무회담 결과 브리핑(서울=연합뉴스) 서명곤 기자 = 권혁기 춘추관장이 14일…   /main/ranking/read.nhn?rankingType=popular_like&oid=001&aid=0010344877
good            242  2018.09.16  중앙일보  [이철재의 밀담] '뚜벅이 보병' 사라진다···육군의 또 다른 실험          “동이 트는 새벽 꿈에, 고향을 본 후….”                   육군 장병이 행군을 하는 모습.  [사진 육군]                          군가 ‘행군…         /main/ranking/read.nhn?rankingType=popular_like&oid=025&aid=0002850184
good            201  2018.09.15  뉴시스    美전문가들 "北종전선언 집착 속내는…주한미군 철수·핵우산 제거"         【서울=뉴시스】 북한 조선중앙TV가 지난 9일 조선민주주의인민공화국 창건 70주년을 맞아 평양 5월1일경기장에서 열린 경축 대집단체조와 예술공연 '…   /main/ranking/read.nhn?rankingType=popular_like&oid=003&aid=0008809506
good            173  2018.09.16  YTN       3차 남북정상회담 선발대, 청와대 출발                                  - 정상회담 선발대 청와대서 평양으로 출발- 선발대, 남북출입사무소 거쳐 육로 방북- 평양 정상회담 선발대 오후 평양 도착 예정- 선발대, 현장 답사…   /main/ranking/read.nhn?rankingType=popular_like&oid=052&aid=0001193957
good            151  2018.09.15  SBS 뉴스  집값 과열에 복비도 쑥쑥…"중개 수수료 기준 손 봐야"                    <앵커>시중 이자보다 돈을 더 준다는 투자상품은 어쨌거나 한 번 더 의심하고, 확실하게 알아보시는 게 좋을 것 같습니다. 그리고 요새 집값 오르면서 …  /main/ranking/read.nhn?rankingType=popular_like&oid=055&aid=0000674835
good            137  2018.09.16  중앙일보  [특파원리포트]트럼프 지지율 40% 붕괴 위기, 민주당에 하원 참패 가능성  도널드 트럼프 대통령과 버락 오바마 전 대통령이 본격 유세에 뛰어들며 11월 6일 치뤄지는 미 중간선거 본선이 전 ·현직 대통령의 대결이 …             /main/ranking/read.nhn?rankingType=popular_like&oid=025&aid=0002850179
good            135  2018.09.15  JTBC      미, 중국에 '3차 관세' 부과 채비…제동 없는 무역 전쟁                   [앵커]도널드 트럼프 미국 대통령이 곧, 중국산 제품에 대한 3차 관세를 부과할 것으로 예상됩니다. 미국 정부의 공식 발표는 아직 없지만, 트럼프 대…   /main/ranking/read.nhn?rankingType=popular_like&oid=437&aid=0000191573
warm             14  2018.09.16  연합뉴스  [9·13이후] 전세대출 쓰던 다주택자도 퇴출…1주택자는 연장 허용          1주택 초과분 2년이내 처분조건부로 1회만 연장…개편방안 내달초 시행[연합뉴스](서울=연합뉴스) 금융팀 = …                                           /main/ranking/read.nhn?rankingType=popular_like&oid=001&aid=0010344869
warm             13  2018.09.15  YTN       "미리 짠 '초성 게임'에..." 여고생 사망 당시 상황                      [앵커]모텔에서 숨진 여고생은 남학생 둘이 짜서 술을 많이 먹인 뒤 성폭행한 것으로 드러났습니다.술 마시기 게임을 했는데, 여고생은 한 시간에 소주…  /main/ranking/read.nhn?rankingType=popular_like&oid=052&aid=0001193897
warm             10  2018.09.15  조선일보  고깃집 女주인이 '복면강도' 결심…벼랑 끝 자영업자 최후의 선택          벼랑 끝 자영업자 잇단 극단적 선택고깃집 女주인 '복면강도', 검도관장 ‘일가족 참사’지난해 4대 자영업 폐업률 88.1%로 역대 최대"자영업자 ‘경제적 …  /main/ranking/read.nhn?rankingType=popular_like&oid=023&aid=0003399030
warm             10  2018.09.15  연합뉴스  태풍 강타 필리핀서 최소 18명 사망·실종…중국도 '초비상'(종합3보)       필리핀서 440만명 정전·산사태 등 피해…"희생자 수 더 늘 것""피해액 22조원…경로 유지시 중국에 134조원 피해" 전문가 관측도(하노이·서울=연합뉴…      /main/ranking/read.nhn?rankingType=popular_like&oid=001&aid=0010344818
warm              9  2018.09.16  YTN       슈퍼 태풍 '망쿳' 필리핀 강타...중국 남부 홍콩 '비상'                  [앵커]강력한 태풍 '망쿳'이 강타한 필리핀에서는 18명이 숨지거나 실종되고, 홍수와 산사태, 건물 붕괴 등 피해가 속출하고 있습니다.망쿳이 필리핀에…  /main/ranking/read.nhn?rankingType=popular_like&oid=052&aid=0001193943
warm              8  2018.09.16  연합뉴스  [9·13이후] "고가주택 보유 은퇴자 등 세부담 못이긴 매물 나온다"        전문가들 "무주택자들에겐 기회…급매물 노리거나 향후 가격하락 대기"(서울=연합뉴스) 금융팀 = 정부의 9·13 주택시장 안정대책으로 늘어난 세 부담…     /main/ranking/read.nhn?rankingType=popular_like&oid=001&aid=0010344872
warm              7  2018.09.16  중앙일보  [이철재의 밀담] '뚜벅이 보병' 사라진다···육군의 또 다른 실험          “동이 트는 새벽 꿈에, 고향을 본 후….”                   육군 장병이 행군을 하는 모습.  [사진 육군]                          군가 ‘행군…         /main/ranking/read.nhn?rankingType=popular_like&oid=025&aid=0002850184
warm              7  2018.09.16  연합뉴스  올해 국민 1인당 빚 3천만원 넘을 듯…이자 부담 껑충                     2분기 1인당 가계 빚 2천890만원 추정은행 잔액 기준 대출금리는 3년 만에 최고(CG)[연합뉴스TV 제공](서울=연합뉴스) 최윤정 김수현 기자 = 국민 1…     /main/ranking/read.nhn?rankingType=popular_like&oid=001&aid=0010344888
warm              6  2018.09.15  뉴시스    작가 오세라비 "페미니즘이 한국 사회를 후퇴시키고 있다"                【서울=뉴시스】추상철 기자 = 오세라비 작가가 6일 오후 서울 마포구 홍대 인근 카페에서 뉴시스와 인터뷰하고 있다. 2018.09.15.scchoo@newsis.co…     /main/ranking/read.nhn?rankingType=popular_like&oid=003&aid=0008809320
warm              5  2018.09.15  JTBC      모텔서 숨진 여고생…미리 짠 게임으로 술 먹인 뒤 성폭행                 13일 전남 영광의 한 모텔에서 숨진 여고생은 남학생 2명이 짜서 술을 많이 먹인 뒤 성폭행한 것으로 드러났습니다.이들은 게임 벌칙으로 술을 먹여 성…  /main/ranking/read.nhn?rankingType=popular_like&oid=437&aid=0000191566
sad             107  2018.09.15  연합뉴스  태풍 강타 필리핀서 최소 18명 사망·실종…중국도 '초비상'(종합3보)       필리핀서 440만명 정전·산사태 등 피해…"희생자 수 더 늘 것""피해액 22조원…경로 유지시 중국에 134조원…                                             /main/ranking/read.nhn?rankingType=popular_like&oid=001&aid=0010344818
sad              85  2018.09.15  조선일보  고깃집 女주인이 '복면강도' 결심…벼랑 끝 자영업자 최후의 선택          벼랑 끝 자영업자 잇단 극단적 선택고깃집 女주인 '복면강도', 검도관장 ‘일가족 참사’지난해 4대 자영업 폐업률 88.1%로 역대 최대"자영업자 ‘경제적 …  /main/ranking/read.nhn?rankingType=popular_like&oid=023&aid=0003399030
sad              85  2018.09.16  YTN       슈퍼 태풍 '망쿳' 필리핀 강타...중국 남부 홍콩 '비상'                  [앵커]강력한 태풍 '망쿳'이 강타한 필리핀에서는 18명이 숨지거나 실종되고, 홍수와 산사태, 건물 붕괴 등 피해가 속출하고 있습니다.망쿳이 필리핀에…  /main/ranking/read.nhn?rankingType=popular_like&oid=052&aid=0001193943
